Tahun,Provinsi,Kabupaten/Kota,IPM,Persentase_Miskin
2020,Papua,Supiori,62.3,36.91
2020,Papua,Mamberamo Raya,51.78,28.38
2020,Papua,Nduga,31.55,36.72
2020,Papua,Lanny Jaya,47.86,38.13
2020,Papua,Mamberamo Tengah,47.57,36.41
2020,Papua,Yalimo,48.34,32.82
2020,Papua,Puncak,43.04,36.96
2020,Papua,Dogiyai,54.84,28.62
2020,Papua,Intan Jaya,47.79,40.71
2020,Papua,Deiyai,49.46,41.76
2020,Papua,Kota Jayapura,79.94,11.16
2021,Aceh,Simeulue,66.41,18.98
2021,Aceh,Aceh Singkil,69.22,20.36
2021,Aceh,Aceh Selatan,67.44,13.18
2021,Aceh,Aceh Tenggara,69.44,13.41
2021,Aceh,Aceh Timur,67.83,14.45
2021,Aceh,Aceh Tengah,73.37,15.26
2021,Aceh,Aceh Barat,71.67,18.81
2021,Aceh,Aceh Besar,73.58,14.05
2021,Aceh,Pidie,70.7,19.59
2021,Aceh,Bireuen,72.33,13.25
2021,Aceh,Aceh Utara,69.46,17.43
2021,Aceh,Aceh Barat Daya,66.99,16.34
2021,Aceh,Gayo Lues,67.56,19.64
2021,Aceh,Aceh Tamiang,69.48,13.34
2021,Aceh,Nagan Raya,69.31,18.23
2021,Aceh,Aceh Jaya,69.84,13.23
2021,Aceh,Bener Meriah,73.27,19.16
2021,Aceh,Pidie Jaya,73.6,19.55
2021,Aceh,Kota Banda Aceh,85.71,7.61
2021,Aceh,Kota Sabang,76.11,15.32
2021,Aceh,Kota Langsa,77.44,10.96
2021,Aceh,Kota Lhokseumawe,77.57,11.16
2021,Aceh,Kota Subulussalam,65.27,17.65
2021,Sumatera Utara,Nias,62.74,16.82
2021,Sumatera Utara,Mandailing Natal,67.19,9.49
2021,Sumatera Utara,Tapanuli Selatan,70.33,8.8
2021,Sumatera Utara,Tapanuli Tengah,69.61,12.67
2021,Sumatera Utara,Tapanuli Utara,73.76,9.72
2021,Sumatera Utara,Toba Samosir,75.39,8.99
2021,Sumatera Utara,Labuhan Batu,72.09,8.74
2021,Sumatera Utara,Asahan,70.49,9.35
2021,Sumatera Utara,Simalungun,73.4,8.81
2021,Sumatera Utara,Dairi,71.84,8.31
2021,Sumatera Utara,Karo,74.83,8.79
2021,Sumatera Utara,Deli Serdang,75.53,4.01
2021,Sumatera Utara,Langkat,71.35,10.12
2021,Sumatera Utara,Nias Selatan,62.35,16.92
2021,Sumatera Utara,Humbang Hasundutan,69.41,9.65
2021,Sumatera Utara,Pakpak Bharat,67.94,9.35
2021,Sumatera Utara,Samosir,70.83,12.68
2021,Sumatera Utara,Serdang Bedagai,70.56,8.3
2021,Sumatera Utara,Batu Bara,68.58,12.38
2021,Sumatera Utara,Padang Lawas Utara,70.11,9.92
2021,Sumatera Utara,Padang Lawas,68.64,8.69
2021,Sumatera Utara,Labuhan Batu Selatan,71.69,8.53
2021,Sumatera Utara,Labuhan Batu Utara,71.87,10.02
2021,Sumatera Utara,Nias Utara,62.82,25.66
2021,Sumatera Utara,Nias Barat,61.99,26.42
2021,Sumatera Utara,Kota Sibolga,73.94,12.33
